"Título de trazado: 2. rope nursery. 07/05/22 "
"N.º","Fecha Tiempo, GMT-06:00","Temp, °C (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Temp)","Intensidad, lux (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Light)","Acoplador adjunto (LGR S/N: 21258717)","Host conectado (LGR S/N: 21258717)","Acoplador separado (LGR S/N: 21258717)","Parado (LGR S/N: 21258717)","Final de archivo (LGR S/N: 21258717)"
4667,06/08/22 10:40:00 PM,23.292,0.0,,,,,
4668,06/08/22 10:50:00 PM,23.292,0.0,,,,,
4669,06/08/22 11:00:00 PM,23.292,0.0,,,,,
4670,06/08/22 11:10:00 PM,23.292,0.0,,,,,
4671,06/08/22 11:20:00 PM,23.292,0.0,,,,,
4672,06/08/22 11:30:00 PM,23.292,0.0,,,,,
4673,06/08/22 11:40:00 PM,23.292,0.0,,,,,
4674,06/08/22 11:50:00 PM,23.196,0.0,,,,,
4675,06/09/22 12:00:00 AM,23.196,0.0,,,,,
4676,06/09/22 12:10:00 AM,23.196,0.0,,,,,
4677,06/09/22 12:20:00 AM,23.196,0.0,,,,,
4678,06/09/22 12:30:00 AM,23.196,0.0,,,,,
4679,06/09/22 12:40:00 AM,23.196,0.0,,,,,
4680,06/09/22 12:50:00 AM,23.196,0.0,,,,,
4681,06/09/22 01:00:00 AM,23.196,0.0,,,,,
4682,06/09/22 01:10:00 AM,23.196,0.0,,,,,
4683,06/09/22 01:20:00 AM,23.196,0.0,,,,,
4684,06/09/22 01:30:00 AM,23.100,0.0,,,,,
4685,06/09/22 01:40:00 AM,23.196,0.0,,,,,
4686,06/09/22 01:50:00 AM,23.196,0.0,,,,,
4687,06/09/22 02:00:00 AM,23.100,0.0,,,,,
4688,06/09/22 02:10:00 AM,23.100,0.0,,,,,
4689,06/09/22 02:20:00 AM,23.100,0.0,,,,,
4690,06/09/22 02:30:00 AM,23.100,0.0,,,,,
4691,06/09/22 02:40:00 AM,23.100,0.0,,,,,
4692,06/09/22 02:50:00 AM,23.100,0.0,,,,,
4693,06/09/22 03:00:00 AM,23.100,0.0,,,,,
4694,06/09/22 03:10:00 AM,23.100,0.0,,,,,
4695,06/09/22 03:20:00 AM,23.100,0.0,,,,,
4696,06/09/22 03:30:00 AM,23.100,0.0,,,,,
4697,06/09/22 03:40:00 AM,23.100,0.0,,,,,
4698,06/09/22 03:50:00 AM,23.100,0.0,,,,,
4699,06/09/22 04:00:00 AM,23.100,0.0,,,,,
4700,06/09/22 04:10:00 AM,23.004,0.0,,,,,
4701,06/09/22 04:20:00 AM,23.004,0.0,,,,,
4702,06/09/22 04:30:00 AM,23.004,0.0,,,,,
4703,06/09/22 04:40:00 AM,23.004,0.0,,,,,
4704,06/09/22 04:50:00 AM,23.004,0.0,,,,,
4705,06/09/22 05:00:00 AM,23.004,0.0,,,,,
4706,06/09/22 05:10:00 AM,23.004,0.0,,,,,
4707,06/09/22 05:20:00 AM,23.004,0.0,,,,,
4708,06/09/22 05:30:00 AM,23.004,0.0,,,,,
4709,06/09/22 05:40:00 AM,23.004,0.0,,,,,
4710,06/09/22 05:50:00 AM,23.004,0.0,,,,,
4711,06/09/22 06:00:00 AM,23.004,0.0,,,,,
4712,06/09/22 06:10:00 AM,23.004,10.8,,,,,
4713,06/09/22 06:20:00 AM,23.004,204.5,,,,,
4714,06/09/22 06:30:00 AM,23.004,32.3,,,,,
4715,06/09/22 06:40:00 AM,23.004,409.0,,,,,
4716,06/09/22 06:50:00 AM,23.004,150.7,,,,,
4717,06/09/22 07:00:00 AM,23.100,699.7,,,,,
4718,06/09/22 07:10:00 AM,23.100,86.1,,,,,
4719,06/09/22 07:20:00 AM,23.100,96.9,,,,,
4720,06/09/22 07:30:00 AM,23.100,96.9,,,,,
4721,06/09/22 07:40:00 AM,23.100,290.6,,,,,
4722,06/09/22 07:50:00 AM,23.100,161.5,,,,,
4723,06/09/22 08:00:00 AM,23.100,366.0,,,,,
4724,06/09/22 08:10:00 AM,23.100,215.3,,,,,
4725,06/09/22 08:20:00 AM,23.196,549.0,,,,,
4726,06/09/22 08:30:00 AM,23.196,344.4,,,,,
4727,06/09/22 08:40:00 AM,23.196,1894.5,,,,,
4728,06/09/22 08:50:00 AM,23.196,204.5,,,,,
4729,06/09/22 09:00:00 AM,23.196,2325.0,,,,,
4730,06/09/22 09:10:00 AM,23.196,1377.8,,,,,
4731,06/09/22 09:20:00 AM,23.196,204.5,,,,,
4732,06/09/22 09:30:00 AM,23.196,968.8,,,,,
4733,06/09/22 09:40:00 AM,23.292,279.9,,,,,
4734,06/09/22 09:50:00 AM,23.292,570.5,,,,,
4735,06/09/22 10:00:00 AM,23.292,1377.8,,,,,
4736,06/09/22 10:10:00 AM,23.292,570.5,,,,,
4737,06/09/22 10:20:00 AM,23.292,366.0,,,,,
4738,06/09/22 10:30:00 AM,23.292,1011.8,,,,,
4739,06/09/22 10:40:00 AM,23.292,1076.4,,,,,
4740,06/09/22 10:50:00 AM,23.292,602.8,,,,,
4741,06/09/22 11:00:00 AM,23.388,473.6,,,,,
4742,06/09/22 11:10:00 AM,23.388,871.9,,,,,
4743,06/09/22 11:20:00 AM,23.292,721.2,,,,,
4744,06/09/22 11:30:00 AM,23.388,688.9,,,,,
4745,06/09/22 11:40:00 AM,23.388,796.5,,,,,
4746,06/09/22 11:50:00 AM,23.388,936.5,,,,,
4747,06/09/22 12:00:00 PM,23.388,893.4,,,,,
4748,06/09/22 12:10:00 PM,23.484,828.8,,,,,
4749,06/09/22 12:20:00 PM,23.484,936.5,,,,,
4750,06/09/22 12:30:00 PM,23.484,2927.8,,,,,
4751,06/09/22 12:40:00 PM,23.484,1001.0,,,,,
4752,06/09/22 12:50:00 PM,23.484,1463.9,,,,,
4753,06/09/22 01:00:00 PM,23.484,613.5,,,,,
4754,06/09/22 01:10:00 PM,23.484,635.1,,,,,
4755,06/09/22 01:20:00 PM,23.581,699.7,,,,,
4756,06/09/22 01:30:00 PM,23.581,699.7,,,,,
4757,06/09/22 01:40:00 PM,23.581,979.5,,,,,
4758,06/09/22 01:50:00 PM,23.581,1022.6,,,,,
4759,06/09/22 02:00:00 PM,23.677,861.1,,,,,
4760,06/09/22 02:10:00 PM,23.677,990.3,,,,,
4761,06/09/22 02:20:00 PM,23.581,1130.2,,,,,
4762,06/09/22 02:30:00 PM,23.677,516.7,,,,,
4763,06/09/22 02:40:00 PM,23.677,613.5,,,,,
4764,06/09/22 02:50:00 PM,23.677,656.6,,,,,
4765,06/09/22 03:00:00 PM,23.677,441.3,,,,,
4766,06/09/22 03:10:00 PM,23.677,344.4,,,,,
4767,06/09/22 03:20:00 PM,23.677,1980.6,,,,,
4768,06/09/22 03:30:00 PM,23.677,333.7,,,,,
4769,06/09/22 03:40:00 PM,23.677,269.1,,,,,
4770,06/09/22 03:50:00 PM,23.677,1894.5,,,,,
4771,06/09/22 04:00:00 PM,23.677,247.6,,,,,
4772,06/09/22 04:10:00 PM,23.677,301.4,,,,,
4773,06/09/22 04:20:00 PM,23.677,183.0,,,,,
4774,06/09/22 04:30:00 PM,23.677,226.0,,,,,
4775,06/09/22 04:40:00 PM,23.677,96.9,,,,,
4776,06/09/22 04:50:00 PM,23.677,150.7,,,,,
4777,06/09/22 05:00:00 PM,23.677,96.9,,,,,
4778,06/09/22 05:10:00 PM,23.677,75.3,,,,,
4779,06/09/22 05:20:00 PM,23.581,516.7,,,,,
4780,06/09/22 05:30:00 PM,23.581,86.1,,,,,
4781,06/09/22 05:40:00 PM,23.581,21.5,,,,,
4782,06/09/22 05:50:00 PM,23.581,21.5,,,,,
4783,06/09/22 06:00:00 PM,23.581,0.0,,,,,
4784,06/09/22 06:10:00 PM,23.581,0.0,,,,,
4785,06/09/22 06:20:00 PM,23.484,0.0,,,,,
4786,06/09/22 06:30:00 PM,23.484,0.0,,,,,
4787,06/09/22 06:40:00 PM,23.388,0.0,,,,,
4788,06/09/22 06:50:00 PM,23.388,0.0,,,,,
4789,06/09/22 07:00:00 PM,23.388,0.0,,,,,
4790,06/09/22 07:10:00 PM,23.388,0.0,,,,,
4791,06/09/22 07:20:00 PM,23.292,0.0,,,,,
4792,06/09/22 07:30:00 PM,23.292,0.0,,,,,
4793,06/09/22 07:40:00 PM,23.292,0.0,,,,,
4794,06/09/22 07:50:00 PM,23.292,0.0,,,,,
4795,06/09/22 08:00:00 PM,23.292,0.0,,,,,
4796,06/09/22 08:10:00 PM,23.292,0.0,,,,,
4797,06/09/22 08:20:00 PM,23.292,0.0,,,,,
4798,06/09/22 08:30:00 PM,23.292,0.0,,,,,
4799,06/09/22 08:40:00 PM,23.292,0.0,,,,,
4800,06/09/22 08:50:00 PM,23.292,0.0,,,,,
4801,06/09/22 09:00:00 PM,23.292,0.0,,,,,
4802,06/09/22 09:10:00 PM,23.292,0.0,,,,,
4803,06/09/22 09:20:00 PM,23.292,0.0,,,,,
4804,06/09/22 09:30:00 PM,23.292,0.0,,,,,
4805,06/09/22 09:40:00 PM,23.292,0.0,,,,,
4806,06/09/22 09:50:00 PM,23.292,0.0,,,,,
4807,06/09/22 10:00:00 PM,23.292,0.0,,,,,
4808,06/09/22 10:10:00 PM,23.292,0.0,,,,,
4809,06/09/22 10:20:00 PM,23.292,0.0,,,,,
4810,06/09/22 10:30:00 PM,23.292,0.0,,,,,
4811,06/09/22 10:40:00 PM,23.292,0.0,,,,,
4812,06/09/22 10:50:00 PM,23.292,0.0,,,,,
4813,06/09/22 11:00:00 PM,23.292,0.0,,,,,
4814,06/09/22 11:10:00 PM,23.292,0.0,,,,,
4815,06/09/22 11:20:00 PM,23.292,0.0,,,,,
4816,06/09/22 11:30:00 PM,23.292,0.0,,,,,
4817,06/09/22 11:40:00 PM,23.292,0.0,,,,,
4818,06/09/22 11:50:00 PM,23.292,0.0,,,,,
4819,06/10/22 12:00:00 AM,23.196,0.0,,,,,
4820,06/10/22 12:10:00 AM,23.196,0.0,,,,,
4821,06/10/22 12:20:00 AM,23.196,0.0,,,,,
4822,06/10/22 12:30:00 AM,23.196,0.0,,,,,
4823,06/10/22 12:40:00 AM,23.196,0.0,,,,,
4824,06/10/22 12:50:00 AM,23.196,0.0,,,,,
4825,06/10/22 01:00:00 AM,23.196,0.0,,,,,
4826,06/10/22 01:10:00 AM,23.196,0.0,,,,,
4827,06/10/22 01:20:00 AM,23.196,0.0,,,,,
4828,06/10/22 01:30:00 AM,23.196,0.0,,,,,
4829,06/10/22 01:40:00 AM,23.196,0.0,,,,,
4830,06/10/22 01:50:00 AM,23.196,0.0,,,,,
4831,06/10/22 02:00:00 AM,23.196,0.0,,,,,
4832,06/10/22 02:10:00 AM,23.196,0.0,,,,,
4833,06/10/22 02:20:00 AM,23.196,0.0,,,,,
4834,06/10/22 02:30:00 AM,23.196,0.0,,,,,
4835,06/10/22 02:40:00 AM,23.100,0.0,,,,,
4836,06/10/22 02:50:00 AM,23.100,0.0,,,,,
4837,06/10/22 03:00:00 AM,23.100,0.0,,,,,
4838,06/10/22 03:10:00 AM,23.100,0.0,,,,,
4839,06/10/22 03:20:00 AM,23.100,0.0,,,,,
4840,06/10/22 03:30:00 AM,23.100,0.0,,,,,
4841,06/10/22 03:40:00 AM,23.100,0.0,,,,,
4842,06/10/22 03:50:00 AM,23.100,0.0,,,,,
4843,06/10/22 04:00:00 AM,23.004,0.0,,,,,
4844,06/10/22 04:10:00 AM,23.100,0.0,,,,,
4845,06/10/22 04:20:00 AM,23.004,0.0,,,,,
4846,06/10/22 04:30:00 AM,23.004,0.0,,,,,
4847,06/10/22 04:40:00 AM,23.100,0.0,,,,,
4848,06/10/22 04:50:00 AM,23.004,0.0,,,,,
4849,06/10/22 05:00:00 AM,23.004,0.0,,,,,
4850,06/10/22 05:10:00 AM,23.004,0.0,,,,,
4851,06/10/22 05:20:00 AM,23.004,0.0,,,,,
4852,06/10/22 05:30:00 AM,23.004,0.0,,,,,
4853,06/10/22 05:40:00 AM,23.004,0.0,,,,,
4854,06/10/22 05:50:00 AM,23.004,0.0,,,,,
4855,06/10/22 06:00:00 AM,23.004,0.0,,,,,
4856,06/10/22 06:10:00 AM,23.004,172.2,,,,,
4857,06/10/22 06:20:00 AM,23.004,43.1,,,,,
4858,06/10/22 06:30:00 AM,23.004,10.8,,,,,
4859,06/10/22 06:40:00 AM,23.004,43.1,,,,,
4860,06/10/22 06:50:00 AM,23.004,139.9,,,,,
4861,06/10/22 07:00:00 AM,23.100,86.1,,,,,
4862,06/10/22 07:10:00 AM,23.100,107.6,,,,,
4863,06/10/22 07:20:00 AM,23.004,75.3,,,,,
4864,06/10/22 07:30:00 AM,23.004,301.4,,,,,
4865,06/10/22 07:40:00 AM,23.100,796.5,,,,,
4866,06/10/22 07:50:00 AM,23.100,505.9,,,,,
4867,06/10/22 08:00:00 AM,23.100,139.9,,,,,
4868,06/10/22 08:10:00 AM,23.100,344.4,,,,,
4869,06/10/22 08:20:00 AM,23.100,107.6,,,,,
4870,06/10/22 08:30:00 AM,23.100,215.3,,,,,
4871,06/10/22 08:40:00 AM,23.100,129.2,,,,,
4872,06/10/22 08:50:00 AM,23.100,947.2,,,,,
4873,06/10/22 09:00:00 AM,23.196,333.7,,,,,
4874,06/10/22 09:10:00 AM,23.196,172.2,,,,,
4875,06/10/22 09:20:00 AM,23.196,667.4,,,,,
4876,06/10/22 09:30:00 AM,23.196,742.7,,,,,
4877,06/10/22 09:40:00 AM,23.196,193.8,,,,,
4878,06/10/22 09:50:00 AM,23.292,129.2,,,,,
4879,06/10/22 10:00:00 AM,23.292,581.3,,,,,
4880,06/10/22 10:10:00 AM,23.292,1270.1,,,,,
4881,06/10/22 10:20:00 AM,23.292,419.8,,,,,
4882,06/10/22 10:30:00 AM,23.388,236.8,,,,,
4883,06/10/22 10:40:00 AM,23.388,688.9,,,,,
4884,06/10/22 10:50:00 AM,23.388,3272.2,,,,,
4885,06/10/22 11:00:00 AM,23.484,688.9,,,,,
4886,06/10/22 11:10:00 AM,23.581,688.9,,,,,
4887,06/10/22 11:20:00 AM,23.581,505.9,,,,,
4888,06/10/22 11:30:00 AM,23.677,656.6,,,,,
4889,06/10/22 11:40:00 AM,23.581,613.5,,,,,
4890,06/10/22 11:50:00 AM,23.677,667.4,,,,,
4891,06/10/22 12:00:00 PM,23.677,570.5,,,,,
4892,06/10/22 12:10:00 PM,23.677,796.5,,,,,
4893,06/10/22 12:20:00 PM,23.773,527.4,,,,,
4894,06/10/22 12:30:00 PM,23.677,624.3,,,,,
4895,06/10/22 12:40:00 PM,23.773,893.4,,,,,
4896,06/10/22 12:50:00 PM,23.773,645.8,,,,,
4897,06/10/22 01:00:00 PM,23.773,592.0,,,,,
4898,06/10/22 01:10:00 PM,23.869,850.4,,,,,
4899,06/10/22 01:20:00 PM,23.869,538.2,,,,,
4900,06/10/22 01:30:00 PM,23.773,731.9,,,,,
4901,06/10/22 01:40:00 PM,23.677,3788.9,,,,,
4902,06/10/22 01:50:00 PM,23.869,462.9,,,,,
4903,06/10/22 02:00:00 PM,23.773,818.1,,,,,
4904,06/10/22 02:10:00 PM,23.869,570.5,,,,,
4905,06/10/22 02:20:00 PM,23.869,452.1,,,,,
4906,06/10/22 02:30:00 PM,23.869,462.9,,,,,
4907,06/10/22 02:40:00 PM,23.869,538.2,,,,,
4908,06/10/22 02:50:00 PM,23.773,376.7,,,,,
4909,06/10/22 03:00:00 PM,23.773,538.2,,,,,
4910,06/10/22 03:10:00 PM,23.773,441.3,,,,,
4911,06/10/22 03:20:00 PM,23.773,559.7,,,,,
4912,06/10/22 03:30:00 PM,23.869,1151.7,,,,,
4913,06/10/22 03:40:00 PM,23.869,549.0,,,,,
4914,06/10/22 03:50:00 PM,23.869,828.8,,,,,
4915,06/10/22 04:00:00 PM,23.869,882.6,,,,,
4916,06/10/22 04:10:00 PM,23.869,559.7,,,,,
4917,06/10/22 04:20:00 PM,23.869,764.2,,,,,
4918,06/10/22 04:30:00 PM,23.869,139.9,,,,,
4919,06/10/22 04:40:00 PM,23.869,742.7,,,,,
4920,06/10/22 04:50:00 PM,23.869,150.7,,,,,
4921,06/10/22 05:00:00 PM,23.869,247.6,,,,,
4922,06/10/22 05:10:00 PM,23.773,150.7,,,,,
4923,06/10/22 05:20:00 PM,23.773,86.1,,,,,
4924,06/10/22 05:30:00 PM,23.773,75.3,,,,,
4925,06/10/22 05:40:00 PM,23.773,32.3,,,,,
4926,06/10/22 05:50:00 PM,23.773,10.8,,,,,
4927,06/10/22 06:00:00 PM,23.773,0.0,,,,,
4928,06/10/22 06:10:00 PM,23.773,0.0,,,,,
4929,06/10/22 06:20:00 PM,23.773,0.0,,,,,
4930,06/10/22 06:30:00 PM,23.773,0.0,,,,,
4931,06/10/22 06:40:00 PM,23.773,0.0,,,,,
4932,06/10/22 06:50:00 PM,23.773,0.0,,,,,
4933,06/10/22 07:00:00 PM,23.773,0.0,,,,,
4934,06/10/22 07:10:00 PM,23.773,0.0,,,,,
4935,06/10/22 07:20:00 PM,23.677,0.0,,,,,
4936,06/10/22 07:30:00 PM,23.677,0.0,,,,,
4937,06/10/22 07:40:00 PM,23.677,0.0,,,,,
4938,06/10/22 07:50:00 PM,23.677,0.0,,,,,
4939,06/10/22 08:00:00 PM,23.677,0.0,,,,,
4940,06/10/22 08:10:00 PM,23.677,0.0,,,,,
4941,06/10/22 08:20:00 PM,23.581,0.0,,,,,
4942,06/10/22 08:30:00 PM,23.581,0.0,,,,,
4943,06/10/22 08:40:00 PM,23.581,0.0,,,,,
4944,06/10/22 08:50:00 PM,23.581,0.0,,,,,
4945,06/10/22 09:00:00 PM,23.581,0.0,,,,,
4946,06/10/22 09:10:00 PM,23.581,0.0,,,,,
4947,06/10/22 09:20:00 PM,23.581,0.0,,,,,
4948,06/10/22 09:30:00 PM,23.581,0.0,,,,,
4949,06/10/22 09:40:00 PM,23.581,0.0,,,,,
4950,06/10/22 09:50:00 PM,23.581,0.0,,,,,
4951,06/10/22 10:00:00 PM,23.581,0.0,,,,,
4952,06/10/22 10:10:00 PM,23.581,0.0,,,,,
4953,06/10/22 10:20:00 PM,23.581,0.0,,,,,
4954,06/10/22 10:30:00 PM,23.581,0.0,,,,,
4955,06/10/22 10:40:00 PM,23.484,0.0,,,,,
4956,06/10/22 10:50:00 PM,23.581,0.0,,,,,
4957,06/10/22 11:00:00 PM,23.581,0.0,,,,,
4958,06/10/22 11:10:00 PM,23.581,0.0,,,,,
4959,06/10/22 11:20:00 PM,23.581,0.0,,,,,
4960,06/10/22 11:30:00 PM,23.581,0.0,,,,,
4961,06/10/22 11:40:00 PM,23.581,0.0,,,,,
4962,06/10/22 11:50:00 PM,23.484,0.0,,,,,
4963,06/11/22 12:00:00 AM,23.484,0.0,,,,,
4964,06/11/22 12:10:00 AM,23.484,0.0,,,,,
4965,06/11/22 12:20:00 AM,23.484,0.0,,,,,
4966,06/11/22 12:30:00 AM,23.484,0.0,,,,,
4967,06/11/22 12:40:00 AM,23.484,0.0,,,,,
4968,06/11/22 12:50:00 AM,23.484,0.0,,,,,
4969,06/11/22 01:00:00 AM,23.484,0.0,,,,,
4970,06/11/22 01:10:00 AM,23.484,0.0,,,,,
4971,06/11/22 01:20:00 AM,23.484,0.0,,,,,
4972,06/11/22 01:30:00 AM,23.484,0.0,,,,,
4973,06/11/22 01:40:00 AM,23.484,0.0,,,,,
4974,06/11/22 01:50:00 AM,23.388,0.0,,,,,
4975,06/11/22 02:00:00 AM,23.388,0.0,,,,,
4976,06/11/22 02:10:00 AM,23.388,0.0,,,,,
4977,06/11/22 02:20:00 AM,23.388,0.0,,,,,
4978,06/11/22 02:30:00 AM,23.388,0.0,,,,,
4979,06/11/22 02:40:00 AM,23.388,0.0,,,,,
4980,06/11/22 02:50:00 AM,23.292,0.0,,,,,
4981,06/11/22 03:00:00 AM,23.388,0.0,,,,,
4982,06/11/22 03:10:00 AM,23.388,0.0,,,,,
4983,06/11/22 03:20:00 AM,23.292,0.0,,,,,
4984,06/11/22 03:30:00 AM,23.292,0.0,,,,,
4985,06/11/22 03:40:00 AM,23.292,0.0,,,,,
4986,06/11/22 03:50:00 AM,23.292,0.0,,,,,
4987,06/11/22 04:00:00 AM,23.292,0.0,,,,,
4988,06/11/22 04:10:00 AM,23.292,0.0,,,,,
4989,06/11/22 04:20:00 AM,23.292,0.0,,,,,
4990,06/11/22 04:30:00 AM,23.196,0.0,,,,,
4991,06/11/22 04:40:00 AM,23.196,0.0,,,,,
4992,06/11/22 04:50:00 AM,23.196,0.0,,,,,
4993,06/11/22 05:00:00 AM,23.196,0.0,,,,,
4994,06/11/22 05:10:00 AM,23.196,0.0,,,,,
4995,06/11/22 05:20:00 AM,23.196,0.0,,,,,
4996,06/11/22 05:30:00 AM,23.292,0.0,,,,,
4997,06/11/22 05:40:00 AM,23.292,0.0,,,,,
4998,06/11/22 05:50:00 AM,23.196,0.0,,,,,
4999,06/11/22 06:00:00 AM,23.196,0.0,,,,,
5000,06/11/22 06:10:00 AM,23.196,0.0,,,,,
5001,06/11/22 06:20:00 AM,23.196,0.0,,,,,
5002,06/11/22 06:30:00 AM,23.196,0.0,,,,,
5003,06/11/22 06:40:00 AM,23.196,10.8,,,,,
5004,06/11/22 06:50:00 AM,23.196,21.5,,,,,
5005,06/11/22 07:00:00 AM,23.196,366.0,,,,,
5006,06/11/22 07:10:00 AM,23.196,527.4,,,,,
5007,06/11/22 07:20:00 AM,23.196,32.3,,,,,
5008,06/11/22 07:30:00 AM,23.196,75.3,,,,,
5009,06/11/22 07:40:00 AM,23.196,279.9,,,,,
5010,06/11/22 07:50:00 AM,23.196,86.1,,,,,
5011,06/11/22 08:00:00 AM,23.292,139.9,,,,,
5012,06/11/22 08:10:00 AM,23.292,64.6,,,,,
5013,06/11/22 08:20:00 AM,23.292,818.1,,,,,
5014,06/11/22 08:30:00 AM,23.388,129.2,,,,,
5015,06/11/22 08:40:00 AM,23.388,172.2,,,,,
5016,06/11/22 08:50:00 AM,23.388,75.3,,,,,
5017,06/11/22 09:00:00 AM,23.388,226.0,,,,,
5018,06/11/22 09:10:00 AM,23.388,2238.9,,,,,
5019,06/11/22 09:20:00 AM,23.388,215.3,,,,,
5020,06/11/22 09:30:00 AM,23.484,516.7,,,,,
5021,06/11/22 09:40:00 AM,23.484,850.4,,,,,
5022,06/11/22 09:50:00 AM,23.484,505.9,,,,,
5023,06/11/22 10:00:00 AM,23.581,258.3,,,,,
5024,06/11/22 10:10:00 AM,23.484,1184.0,,,,,
5025,06/11/22 10:20:00 AM,23.581,710.4,,,,,
5026,06/11/22 10:30:00 AM,23.581,441.3,,,,,
5027,06/11/22 10:40:00 AM,23.581,667.4,,,,,
5028,06/11/22 10:50:00 AM,23.581,570.5,,,,,
5029,06/11/22 11:00:00 AM,23.677,366.0,,,,,
5030,06/11/22 11:10:00 AM,23.773,398.3,,,,,
5031,06/11/22 11:20:00 AM,23.773,398.3,,,,,
5032,06/11/22 11:30:00 AM,23.773,1636.1,,,,,
5033,06/11/22 11:40:00 AM,23.581,775.0,,,,,
5034,06/11/22 11:50:00 AM,23.677,688.9,,,,,
5035,06/11/22 12:00:00 PM,23.677,807.3,,,,,
5036,06/11/22 12:10:00 PM,23.677,258.3,,,,,
5037,06/11/22 12:20:00 PM,23.581,3961.1,,,,,
5038,06/11/22 12:30:00 PM,23.581,462.9,,,,,
5039,06/11/22 12:40:00 PM,23.484,1141.0,,,,,
5040,06/11/22 12:50:00 PM,23.484,333.7,,,,,
5041,06/11/22 01:00:00 PM,23.484,559.7,,,,,
5042,06/11/22 01:10:00 PM,23.581,204.5,,,,,
5043,06/11/22 01:20:00 PM,23.581,355.2,,,,,
5044,06/11/22 01:30:00 PM,23.581,236.8,,,,,
5045,06/11/22 01:40:00 PM,23.484,505.9,,,,,
5046,06/11/22 01:50:00 PM,23.581,172.2,,,,,
5047,06/11/22 02:00:00 PM,23.581,150.7,,,,,
5048,06/11/22 02:10:00 PM,23.581,914.9,,,,,
5049,06/11/22 02:20:00 PM,23.677,236.8,,,,,
5050,06/11/22 02:30:00 PM,23.677,904.2,,,,,
5051,06/11/22 02:40:00 PM,23.677,699.7,,,,,
5052,06/11/22 02:50:00 PM,23.677,1076.4,,,,,
5053,06/11/22 03:00:00 PM,23.677,4133.4,,,,,
5054,06/11/22 03:10:00 PM,23.677,269.1,,,,,
5055,06/11/22 03:20:00 PM,23.677,376.7,,,,,
5056,06/11/22 03:30:00 PM,23.581,204.5,,,,,
5057,06/11/22 03:40:00 PM,23.677,172.2,,,,,
5058,06/11/22 03:50:00 PM,23.581,1550.0,,,,,
5059,06/11/22 04:00:00 PM,23.581,150.7,,,,,
5060,06/11/22 04:10:00 PM,23.581,75.3,,,,,
5061,06/11/22 04:20:00 PM,23.581,43.1,,,,,
5062,06/11/22 04:30:00 PM,23.484,118.4,,,,,
5063,06/11/22 04:40:00 PM,23.581,96.9,,,,,
5064,06/11/22 04:50:00 PM,23.581,452.1,,,,,
5065,06/11/22 05:00:00 PM,23.581,43.1,,,,,
5066,06/11/22 05:10:00 PM,23.581,75.3,,,,,
5067,06/11/22 05:20:00 PM,23.581,21.5,,,,,
5068,06/11/22 05:30:00 PM,23.581,10.8,,,,,
5069,06/11/22 05:40:00 PM,23.581,64.6,,,,,
5070,06/11/22 05:50:00 PM,23.581,0.0,,,,,
5071,06/11/22 06:00:00 PM,23.581,0.0,,,,,
5072,06/11/22 06:10:00 PM,23.581,0.0,,,,,
5073,06/11/22 06:20:00 PM,23.581,0.0,,,,,
5074,06/11/22 06:30:00 PM,23.581,0.0,,,,,
5075,06/11/22 06:40:00 PM,23.581,0.0,,,,,
5076,06/11/22 06:50:00 PM,23.581,0.0,,,,,
5077,06/11/22 07:00:00 PM,23.484,0.0,,,,,
5078,06/11/22 07:10:00 PM,23.484,0.0,,,,,
5079,06/11/22 07:20:00 PM,23.484,0.0,,,,,
5080,06/11/22 07:30:00 PM,23.484,0.0,,,,,
5081,06/11/22 07:40:00 PM,23.484,0.0,,,,,
5082,06/11/22 07:50:00 PM,23.388,0.0,,,,,
5083,06/11/22 08:00:00 PM,23.484,0.0,,,,,
5084,06/11/22 08:10:00 PM,23.388,0.0,,,,,
5085,06/11/22 08:20:00 PM,23.388,0.0,,,,,
5086,06/11/22 08:30:00 PM,23.388,0.0,,,,,
5087,06/11/22 08:40:00 PM,23.388,0.0,,,,,
5088,06/11/22 08:50:00 PM,23.388,0.0,,,,,
5089,06/11/22 09:00:00 PM,23.388,0.0,,,,,
5090,06/11/22 09:10:00 PM,23.292,0.0,,,,,
5091,06/11/22 09:20:00 PM,23.292,0.0,,,,,
5092,06/11/22 09:30:00 PM,23.292,0.0,,,,,
5093,06/11/22 09:40:00 PM,23.196,0.0,,,,,
5094,06/11/22 09:50:00 PM,23.196,0.0,,,,,
5095,06/11/22 10:00:00 PM,23.196,0.0,,,,,
5096,06/11/22 10:10:00 PM,23.196,0.0,,,,,
5097,06/11/22 10:20:00 PM,23.196,0.0,,,,,
5098,06/11/22 10:30:00 PM,23.196,0.0,,,,,
5099,06/11/22 10:40:00 PM,23.196,0.0,,,,,
5100,06/11/22 10:50:00 PM,23.196,0.0,,,,,
5101,06/11/22 11:00:00 PM,23.196,0.0,,,,,
5102,06/11/22 11:10:00 PM,23.196,0.0,,,,,
5103,06/11/22 11:20:00 PM,23.196,0.0,,,,,
5104,06/11/22 11:30:00 PM,23.196,0.0,,,,,
5105,06/11/22 11:40:00 PM,23.100,0.0,,,,,
5106,06/11/22 11:50:00 PM,23.100,0.0,,,,,
5107,06/12/22 12:00:00 AM,23.100,0.0,,,,,
5108,06/12/22 12:10:00 AM,23.100,0.0,,,,,
5109,06/12/22 12:20:00 AM,23.100,0.0,,,,,
